playerId,xG,passes,recs,won atk ground duels,won air duels,goals,assists,key_passes,shortName,roleName,MinutesPlayed
105616,0.23198730798608347,4.795081967213115,7.008196721311475,3.319672131147541,1.9672131147540983,0.12295081967213115,0.0,0.12295081967213115,B. Ideye,Forward,732
116283,0.25487796846200367,8.37962962962963,10.13888888888889,7.037037037037037,0.6481481481481481,0.23148148148148148,0.0,0.18518518518518517,D. Rolán,Forward,1944
134249,0.16742886814751365,6.5477007549759785,8.771448181194234,4.509265614275909,3.150308853809197,0.18531228551818807,0.12354152367879204,0.12354152367879204,Rubén Sobrino,Forward,1457
134769,0.16595799440384784,10.044642857142858,13.158482142857142,11.25,0.20089285714285715,0.3013392857142857,0.20089285714285715,0.4017857142857143,Y. Carrasco,Forward,896
225946,0.3185030752678208,3.5064935064935066,7.43801652892562,3.5064935064935066,2.8689492325855963,0.8500590318772137,0.0,0.0,A. Sanabria,Forward,847
228902,0.24873181612816384,5.7896429720167255,10.21871984560952,5.036989385654551,3.8790607912512063,0.11579285944033452,0.02894821486008363,0.2026375040205854,J. Calleri,Forward,3109
237034,0.12093928615274344,13.857493857493857,15.22113022113022,8.587223587223587,0.29484029484029484,0.18427518427518427,0.29484029484029484,0.44226044226044225,Gonçalo Guedes,Forward,2442
239843,0.16718952199832704,9.019823788546255,11.894273127753303,7.7312775330396475,0.3964757709251101,0.0,0.0,0.19823788546255505,Z. Bakkali,Forward,908
247141,0.284589178560031,7.334035827186512,12.929399367755533,6.385669125395153,1.1380400421496313,0.22128556375131717,0.18967334035827185,0.5690200210748156,Iñaki Williams,Forward,2847
250885,0.43019304644171663,7.790697674418604,11.104651162790697,4.709302325581396,1.9186046511627908,0.6395348837209303,0.05813953488372093,0.1744186046511628,Santi Mina,Forward,1548
254189,0.09970771701325351,8.871794871794872,10.974358974358974,6.923076923076923,0.717948717948718,0.10256410256410256,0.10256410256410256,0.358974358974359,Ivi,Forward,1755
254408,0.17556952303356313,11.076312307013675,14.966916629907367,8.535509483899427,0.5161005734450816,0.317600352889281,0.11910013233348037,0.317600352889281,Á. Correa,Forward,2267
259946,0.09088547276211603,7.360594795539034,9.925650557620818,8.921933085501859,1.7843866171003717,0.0,0.0,0.0,A. Peñaranda,Forward,807
265807,0.07651003009595395,6.129032258064516,6.935483870967742,3.064516129032258,0.967741935483871,0.16129032258064516,0.0,0.16129032258064516,José Naranjo,Forward,558
266885,0.464679590733255,5.257009345794392,8.83177570093458,3.364485981308411,4.41588785046729,0.6308411214953271,0.0,0.0,M. Olunga,Forward,428
274435,0.26568558432297873,5.5037856726849155,9.435061153174141,4.35061153174141,3.4071054164239953,0.31450203843913804,0.10483401281304601,0.0,E. Ünal,Forward,1717
